Data de Emissão;Data de Lançamento;Fornecedor;Descrição Material;Qtde.;Unidade;Preço Unitário (R$);Acréscimo (R$);Desconto (R$);Total (R$);Grupo do Material
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Batata inglesa;30,00;KG    ;5,20;0,00;0,00;156,00;Hortifruti
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Batata baroa;15,00;KG    ;13,50;0,00;0,00;202,50;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Chuchu;6,00;KG    ;2,22;0,00;0,00;13,33;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Cenoura;17,00;KG    ;6,74;0,00;0,00;114,53;Hortifruti
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Limao siciliano;4,00;KG    ;10,40;0,00;0,00;41,60;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Limao taiti;4,00;SC    ;2,63;0,00;0,00;10,53;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Maca gala;5,00;KG    ;8,82;0,00;0,00;44,12;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Tomate salada;3,00;KG    ;7,00;0,00;0,00;21,00;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Abacate;5,38;UN    ;3,89;0,00;0,00;20,92;Hortifruti
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Tomate salada;3,00;KG    ;8,50;0,00;0,00;25,50;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Pimentao vermelho;1,50;KG    ;13,00;0,00;0,00;19,50;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Pimentao amarelo;0,80;KG    ;13,00;0,00;0,00;10,40;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Pimentao verde;0,50;KG    ;11,00;0,00;0,00;5,50;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Rucula;4,00;MC    ;2,50;0,00;0,00;10,00;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Coentro;4,00;MC    ;2,50;0,00;0,00;10,00;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Brocolis americano;10,00;UN    ;7,50;0,00;0,00;75,00;Hortifruti
22/03/2024;29/03/2024;Hortifruti Genesis Ltda;Hortela;2,00;MC    ;1,49;0,00;0,00;2,98;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Abobrinha italiana;10,00;KG    ;4,06;0,00;0,00;40,63;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Mant president 250g;6,00;CX    ;10,76;0,00;0,00;64,57;Laticinos
22/03/2024;26/03/2024;LATICINIOS PORTO ALEGRE IND E COM S/A;Queijo Minas Prod;6,67;KG    ;26,63;0,00;0,00;177,62;Granel
22/03/2024;29/03/2024;TOP BIRRA DIST. DE BEB. E LOGISTICA LTDA;Cream Cheese Philade;10,00;CX    ;8,99;0,00;0,00;89,90;Laticinos
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Amido de milho;3,00;PC    ;8,16;0,00;0,00;24,49;Secos
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Caldo delicias do ma;3,00;UN    ;18,43;0,00;0,00;55,29;Secos
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Caldo de galinha;3,00;UN    ;17,86;0,00;0,00;53,58;Secos
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Mamao papaya ;5,00;KG    ;8,00;0,00;0,00;40,00;Hortifruti
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Banana prata;2,00;DZ    ;8,95;0,00;0,00;17,89;Hortifruti
22/03/2024;28/03/2024;Frescatto;File de panga;20,00;KG    ;20,90;0,00;0,00;418,00;Proteinas
22/03/2024;12/04/2024;Intermak Papelaria e Informatica Ltda. -;Cartao de pvc comand;100,00;UN    ;1,79;0,00;0,00;179,00;Equipamentos
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Melancia ;1,00;KG    ;29,00;0,00;0,00;29,00;Hortifruti
22/03/2024;29/03/2024;REZENDE E KONCIKOSKI COMERCIO ATACADISTA;Alcatra Coracao Miol;20,75;KG    ;27,46;0,00;0,00;569,90;Proteinas
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Laranja ;12,00;SC    ;57,00;0,00;0,00;684,00;Hortifruti
22/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Laranja ;10,00;SC    ;57,00;0,00;0,00;570,00;Hortifruti
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Fuba;8,00;UN    ;3,12;0,00;0,00;24,95;Secos
22/03/2024;12/04/2024;Intermak Papelaria e Informatica Ltda. -;Pano de chao;8,00;PC    ;4,80;0,00;0,00;38,40;Higiena e Limpeza
22/03/2024;29/03/2024;SELLPACK DISTRIBUIDORA LTDA;Saco de lixo 100L;2,00;PC    ;46,59;0,00;0,00;93,18;Higiena e Limpeza
22/03/2024;29/03/2024;SELLPACK DISTRIBUIDORA LTDA;Saco de lixo 200L;3,00;PC    ;65,05;0,00;0,00;195,15;Higiena e Limpeza
22/03/2024;29/03/2024;SELLPACK DISTRIBUIDORA LTDA;Saco de lixo 60L;1,00;FD    ;30,05;0,00;0,00;30,05;Higiena e Limpeza
22/03/2024;12/04/2024;Intermak Papelaria e Informatica Ltda. -;Fita Durex;20,00;PC    ;3,99;0,00;0,00;79,80;uso e consumo
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);DEL VALLE LARANJA;1,00;UN    ;73,56;0,00;0,00;73,56;Sucos Embalados
22/03/2024;29/03/2024;NOSSOS SABORES;Pao de queijo yuca;1,00;CX    ;14,99;0,00;0,00;14,99;Congelados
22/03/2024;29/03/2024;NOSSOS SABORES;Pao de queijo yuca;1,00;CX    ;14,99;0,00;0,00;14,99;Congelados
22/03/2024;26/03/2024;NOSSOS SABORES;Pao de queijo yuca;1,00;CX    ;171,20;0,00;0,00;171,20;Congelados
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Crack arroz original;12,00;UN    ;8,48;0,00;0,00;101,74;Biscoitos
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Wafer first class;12,00;UN    ;18,34;0,00;0,00;220,10;Biscoitos
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Waffeletten;12,00;UN    ;13,85;0,00;0,00;166,21;Biscoitos
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);manteiga s/sal presidente tabl;4,00;UN    ;10,76;0,00;0,00;43,05;Laticinos
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Bisc sweet chilli ;12,00;UN    ;8,48;0,00;0,00;101,74;Biscoitos
22/03/2024;25/03/2024;NOVA GERACAO COMESTIVEIS LTDA;Cha Mate Ouro 250g;1,02;PC    ;44,91;0,00;6,84;45,63;Cafés e chás
22/03/2024;25/03/2024;NOVA GERACAO COMESTIVEIS LTDA;Cha Mate Ouro 250g;1,01;PC    ;44,90;0,00;6,77;45,17;Cafés e chás
22/03/2024;12/04/2024;Intermak Papelaria e Informatica Ltda. -;Vela 24 uni;5,00;UN    ;6,99;0,00;0,00;34,95;Diversos
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia Morango Queensberry;4,00;UN    ;15,03;0,00;0,00;60,11;Geleias e conservas
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia Damasco Queen;3,00;UN    ;15,40;0,00;0,00;46,20;Geleias e conservas
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia Fruta Ver Queensberry;4,00;CX    ;15,00;0,00;0,00;60,02;Geleias e conservas
22/03/2024;26/03/2024;Nestle Brasil Ltda;Cob Chocolate Diet;20,00;UN    ;36,00;0,00;0,00;719,91;Secos
22/03/2024;25/03/2024;LATICINIOS CATUPIRY LTDA;Pao Queijo Catupiry;12,00;CX    ;13,93;0,00;0,00;167,16;Congelados
22/03/2024;26/03/2024;LATICINIOS PORTO ALEGRE IND E COM S/A;Creme leite fresc Pr;8,00;UN    ;79,04;0,00;0,00;632,32;Refrigerados
22/03/2024;25/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Gleia de amora Quens;3,00;UN    ;15,38;0,00;0,00;46,15;Geleias e conservas
22/03/2024;29/03/2024;Lua do Oriente Industria e Comercio Eire;pao folha 6 und;16,00;UN    ;7,00;0,00;0,00;112,00;Biscoitos
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Del valle sabores;1,00;CX    ;73,56;0,00;0,00;73,56;Sucos Embalados
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Del valle sabores;1,00;CX    ;73,56;0,00;0,00;73,56;Sucos Embalados
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;3,00;CX    ;10,45;0,00;0,00;31,35;Geleias e conservas
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;3,00;CX    ;10,45;0,00;0,00;31,35;Geleias e conservas
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;4,00;CX    ;10,45;0,00;0,00;41,80;Geleias e conservas
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;4,00;CX    ;10,45;0,00;0,00;41,80;Geleias e conservas
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;4,00;CX    ;10,45;0,00;0,00;41,80;Geleias e conservas
22/03/2024;26/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia diet goiaba quens;4,00;CX    ;10,45;0,00;0,00;41,80;Geleias e conservas
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Biscoito Lotus 124g;24,00;CX    ;9,37;0,00;0,00;224,86;Biscoitos
22/03/2024;11/04/2024;Aurora Bebidas e Alimentos Finos Ltda;Bisc quadratini double choc;12,00;CX    ;15,11;0,00;0,00;181,33;Biscoitos
22/03/2024;26/03/2024;NOSSOS SABORES;Pao de queijo yuca c crean che;1,00;CX    ;183,90;0,00;0,00;183,90;Congelados
22/03/2024;28/03/2024;LATICINIOS COALHADAS LTDA.;Coalhada Seca 200g;4,00;UN    ;2,10;0,00;0,00;8,40;Laticinos
22/03/2024;28/03/2024;LATICINIOS COALHADAS LTDA.;Queijo Minas Frescal Coalhadas;36,30;KG    ;34,00;0,00;0,00;1.234,20;Granel
22/03/2024;26/03/2024;LATICINIOS PORTO ALEGRE IND E COM S/A;Queijo Minas Padrao Coalhadas;4,18;KG    ;44,82;0,00;0,00;187,35;Granel
22/03/2024;29/03/2024;CDN INDUSTRIA DE ALIMENTOS LTDA;Pastel de forno;1,00;UN    ;50,00;0,00;0,00;50,00;Salgados
22/03/2024;29/03/2024;TOP BIRRA DIST. DE BEB. E LOGISTICA LTDA;Yopro 15g proteina morango;24,00;CX    ;7,16;0,00;0,00;171,78;Laticinos
22/03/2024;29/03/2024;Supermercados unidos (pai da luiza);Creme de ricota president 200g;5,00;UN    ;5,64;0,00;0,00;28,20;Laticinos
22/03/2024;12/04/2024;Intermak Papelaria e Informatica Ltda. -;Material de escritorio;1,00;UN    ;29,90;0,00;0,00;29,90;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;1,00;UN    ;145,74;0,00;0,00;145,74;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;1,00;UN    ;29,63;0,00;0,00;29,63;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;1,00;UN    ;17,90;0,00;0,00;17,90;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;1,00;UN    ;72,00;0,00;0,00;72,00;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;2,00;UN    ;10,37;0,00;0,00;20,74;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;12,00;UN    ;8,86;0,00;0,00;106,32;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;12,00;UN    ;11,41;0,00;0,00;136,92;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;2,00;UN    ;58,94;0,00;0,00;117,88;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;6,00;UN    ;26,00;0,00;0,00;156,00;Diversos
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Utensilios de cozinha/produçao;2,00;UN    ;23,06;0,00;0,00;46,12;Diversos
23/03/2024;26/03/2024;Ambev;Stella artois 330 ml;24,00;CX    ;4,53;3,15;0,00;108,80;Cervejas
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Bandeja;12,00;UN    ;12,51;0,00;0,00;150,12;uso e consumo
23/03/2024;28/03/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Caixa 5l;2,00;UN    ;16,49;0,00;0,00;32,98;uso e consumo
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;ESPATULA;1,00;UN    ;33,27;0,00;0,00;33,27;utensilios
23/03/2024;26/03/2024;Ambev;Agua minalba s gas 500 ml;48,00;UN    ;1,50;2,02;0,00;71,96;Aguas e Chas
23/03/2024;26/03/2024;Ambev;Agua minalba s gas 1,5;24,00;UN    ;2,89;1,95;0,00;69,40;Aguas e Chas
23/03/2024;26/03/2024;Ambev;Agua minalba c gas 500;36,00;UN    ;1,65;1,67;0,00;59,40;Aguas e Chas
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Pedra amolar;1,00;UN    ;35,56;0,00;0,00;35,56;utensilios
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Colher de mesa;12,00;UN    ;7,39;0,00;0,00;88,68;uso e consumo
23/03/2024;29/03/2024;BRF S.A.;Linguica Paio Def;10,00;KG    ;28,39;0,00;0,00;283,90;Proteinas
23/03/2024;29/03/2024;Coca cola;Coca Cola Lata;96,00;FD    ;3,04;1,94;0,00;291,98;Refrigerantes
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Balde ;13,00;UN    ;7,35;0,00;0,00;95,55;Higiena e Limpeza
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Balde ;1,00;UN    ;15,03;0,00;0,00;15,03;Higiena e Limpeza
23/03/2024;29/03/2024;BRF S.A.;Margarina Sofit 80%;15,00;BD    ;10,68;0,00;0,00;160,20;Secos
23/03/2024;29/03/2024;Coca cola;Mate leao lim 1.5l;18,00;FD    ;5,07;0,62;0,00;91,28;Aguas e Chas
23/03/2024;11/04/2024;MATRIZ **** CORDEIRO DE ALMEIDA;Lixeira 100L;1,00;UN    ;56,10;0,00;0,00;56,10;uso e consumo
23/03/2024;29/03/2024;BRF S.A.;File de Fgo Sassami;24,00;KG    ;16,71;0,00;0,00;401,04;Proteinas
23/03/2024;29/03/2024;Coca cola;Coca Cola 2,25 l;24,00;FD    ;7,29;1,11;0,00;174,91;Refrigerantes
23/03/2024;26/03/2024;Ambev;H2o Limao;12,00;FD    ;3,27;1,12;0,00;39,29;Refrigerantes
23/03/2024;29/03/2024;BRF S.A.;Peito de Peru Sadia;5,40;KG    ;40,89;0,00;0,00;220,81;Granel
23/03/2024;29/03/2024;BRF S.A.;Peito de Peru Sadia;21,60;KG    ;40,89;0,00;0,00;883,22;Granel
23/03/2024;29/03/2024;BRF S.A.;Presunto royale kg;18,80;KG    ;53,09;0,00;0,00;998,09;Granel
23/03/2024;26/03/2024;Ambev;Guaraná Zero 350ml;36,00;FD    ;2,26;2,31;0,00;81,34;Refrigerantes
23/03/2024;29/03/2024;BRF S.A.;Mortad ouro perdigao;24,00;KG    ;20,13;0,00;0,00;483,12;Granel
23/03/2024;29/03/2024;Coca cola;Mate Leao Zero 300;48,00;FD    ;2,74;0,90;0,00;131,59;Aguas e Chas
23/03/2024;29/03/2024;Coca cola;Mate Leao Zero 300;48,00;FD    ;2,74;0,90;0,00;131,59;Aguas e Chas
23/03/2024;29/03/2024;Coca cola;mate leao limao 300m;48,00;FD    ;2,76;0,90;0,00;132,34;Aguas e Chas
23/03/2024;26/03/2024;Ambev;Guarana ant 350;36,00;FD    ;2,26;2,31;0,00;81,34;Refrigerantes
23/03/2024;26/03/2024;Ambev;tonica zero 350ml;12,00;UN    ;2,34;0,80;0,00;28,05;Refrigerantes
23/03/2024;29/03/2024;Coca cola;Coca cola zero 600ml;60,00;FD    ;4,78;1,85;0,00;286,55;Refrigerantes
23/03/2024;29/03/2024;Coca cola;Schweppes citrus 350;24,00;FD    ;2,41;0,40;0,00;57,80;Refrigerantes
23/03/2024;29/03/2024;BRF S.A.;Presunto Sadia Fat;28,00;KG    ;24,62;0,00;0,00;689,36;Granel
23/03/2024;29/03/2024;BRF S.A.;Presunto Sadia Fat;7,00;KG    ;24,62;0,00;0,00;172,34;Granel
23/03/2024;29/03/2024;Coca cola;mate leao limao zero;48,00;CX    ;2,76;0,90;0,00;132,34;Aguas e Chas
23/03/2024;29/03/2024;Coca cola;mate leao natural 1,;18,00;FD    ;5,04;0,62;0,00;90,75;Aguas e Chas
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Alface americana;25,00;UN    ;3,50;0,00;0,00;87,50;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Alface crespa;10,00;UN    ;1,99;0,00;0,00;19,90;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Alface crespa roxa;5,00;UN    ;2,60;0,00;0,00;13,00;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Couve flor;10,00;UN    ;9,00;0,00;0,00;90,00;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Brocolis americano;6,00;UN    ;7,50;0,00;0,00;45,00;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Coentro;3,00;MC    ;2,50;0,00;0,00;7,50;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Rucula;15,00;MC    ;2,50;0,00;0,00;37,50;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Salsa lisa;3,00;MC    ;4,50;0,00;0,00;13,50;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Pimentao amarelo;1,00;KG    ;13,00;0,00;0,00;13,00;Hortifruti
23/03/2024;28/03/2024;Hortifruti Genesis Ltda;Pimentao vermelho;1,00;KG    ;13,00;0,00;0,00;13,00;Hortifruti
23/03/2024;29/03/2024;BRF S.A.;Linguica calabresa;18,00;CX    ;18,58;0,00;0,00;334,44;Proteinas
23/03/2024;29/03/2024;BRF S.A.;Costela suina Salgad;13,00;KG    ;16,57;0,00;0,00;215,41;Proteinas
24/03/2024;29/03/2024;COOPERATIVA CENTRAL AURORA ALIMENTOS;File Coxa e Sobrecox;24,00;KG    ;11,34;0,00;0,00;272,16;Proteinas
24/03/2024;28/03/2024;UMEHARA ALIMENTOS LTDA;Morango;6,00;CX    ;40,00;0,00;0,00;240,00;Hortifruti
24/03/2024;28/03/2024;UMEHARA ALIMENTOS LTDA;Tomate salada;6,00;KG    ;8,50;0,00;0,00;51,00;Hortifruti
24/03/2024;28/03/2024;UMEHARA ALIMENTOS LTDA;Maca verde;0,50;KG    ;11,99;0,00;0,00;6,00;Hortifruti
24/03/2024;28/03/2024;UMEHARA ALIMENTOS LTDA;Ovo Branco Extra;2,00;CX    ;193,00;0,00;0,00;386,00;Hortifruti
24/03/2024;28/03/2024;UMEHARA ALIMENTOS LTDA;Batata asterix;4,00;KG    ;150,00;0,00;0,00;600,00;Hortifruti
25/03/2024;26/03/2024;Hortifruti Genesis Ltda;Batata asterix;13,00;KG    ;8,90;0,00;0,00;115,70;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Batata asterix;1,00;KG    ;143,82;0,00;0,00;143,82;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Ovo Branco Extra;1,00;CX    ;195,00;0,00;0,00;195,00;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Batata baroa;10,00;KG    ;14,50;0,00;0,00;145,00;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Batata inglesa;10,00;KG    ;5,20;0,00;0,00;52,00;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Berinjela;2,00;KG    ;3,50;0,00;0,00;7,00;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Cenoura;12,00;KG    ;6,74;0,00;0,00;80,84;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Mandioca;15,00;KG    ;2,75;0,00;0,00;41,25;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Cebola roxa;2,00;KG    ;8,68;0,00;0,00;17,37;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Cebola calabresa ech;2,00;KG    ;7,50;0,00;0,00;15,00;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Beterraba;3,00;KG    ;6,39;0,00;0,00;19,17;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Maca gala;7,00;KG    ;8,82;0,00;0,00;61,76;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Limao taiti;6,00;SC    ;2,63;0,00;0,00;15,79;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Vagem francesa;12,00;UN    ;5,50;0,00;0,00;66,00;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Tomate cereja;6,00;BJ    ;4,50;0,00;0,00;27,00;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Tomate salada;8,00;KG    ;5,68;0,00;0,00;45,47;Hortifruti
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Pepino;1,00;KG    ;3,33;0,00;0,00;3,33;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Pepino japones;1,00;KG    ;5,50;0,00;0,00;5,50;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Manga;10,00;KG    ;7,50;0,00;0,00;75,00;Hortifruti
25/03/2024;29/03/2024;RIO QUALITY COMERCIO DE ALIMENTOS LTDA;Catchup Producao;1,00;BB    ;21,80;0,00;0,00;21,80;Secos
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Pimen do rein po;1,00;PC    ;9,80;0,00;0,00;9,80;Secos
25/03/2024;28/03/2024;CASA FLORA LTDA;Azeitona preta;2,00;BD    ;53,87;0,00;0,00;107,73;Secos
25/03/2024;26/03/2024;Hortifruti Genesis Ltda;Oregano;2,00;UN    ;4,50;0,00;0,00;9,00;Secos
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Leite integral Produ;6,00;CX    ;46,80;0,00;0,00;280,80;Secos
25/03/2024;28/03/2024;Supermercados unidos (pai da luiza);Milho lata;1,00;UN    ;66,96;0,00;0,00;66,96;Secos
25/03/2024;28/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;3,00;L     ;14,76;0,00;0,00;44,28;Secos
25/03/2024;28/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;3,00;L     ;15,20;0,00;0,00;45,60;Secos
25/03/2024;28/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;3,00;L     ;13,97;0,00;0,00;41,91;Secos
25/03/2024;28/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;6,00;L     ;13,56;0,00;0,00;81,36;Secos
25/03/2024;28/03/2024;COSTA MATA ENTREPOSTO DE PESCADOS LTDA;File de Tilapia ;30,00;CX    ;34,90;0,00;0,00;1.047,00;Proteinas
25/03/2024;29/03/2024;RIO QUALITY COMERCIO DE ALIMENTOS LTDA;Tomate pelati;6,00;UN    ;30,90;0,00;0,00;185,40;Secos
25/03/2024;28/03/2024;CASA FLORA LTDA;Tomate seco;2,00;BD    ;49,08;0,00;0,00;98,15;Secos
25/03/2024;29/03/2024;RIO QUALITY COMERCIO DE ALIMENTOS LTDA;Vinho Chalise Tinto Culinario;1,00;UN    ;65,90;0,00;0,00;65,90;Secos
25/03/2024;29/03/2024;RIO QUALITY COMERCIO DE ALIMENTOS LTDA;Champgnom fatiado;2,00;KG    ;24,50;0,00;0,00;49,00;Secos
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Emb pals doce ga10;5,00;CX    ;35,45;0,00;0,00;177,23;Embalagens
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Gemas Pasteurizadas;24,00;CX    ;31,00;0,00;0,00;744,03;Secos
25/03/2024;28/03/2024;LASLIN PRODUTOS DE LIMPEZA E HIGIENE LTD;Papel toalha;4,00;CX    ;169,80;0,00;0,00;679,20;Descartaveis
25/03/2024;29/03/2024;MA - KAYROS DIST. DE ALIM.E BEBIDAS LTDA;Bubalu tutifruti;1,00;CX    ;14,50;0,00;0,00;14,50;Balas e doces
25/03/2024;29/03/2024;MA - KAYROS DIST. DE ALIM.E BEBIDAS LTDA;Bubalu tutifruti;1,00;CX    ;14,50;0,00;0,00;14,50;Balas e doces
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Base Laminada Ouro red 25cm;1,00;CX    ;26,04;0,00;0,00;26,04;Descartaveis
25/03/2024;29/03/2024;KR SOLUCOES PAPELARIA, COMERCIO E REPRES;Bobina termica;5,00;CX    ;99,90;0,00;0,00;499,50;uso e consumo
25/03/2024;29/03/2024;MA - KAYROS DIST. DE ALIM.E BEBIDAS LTDA;pirulito 7belo;1,00;SC    ;13,50;0,00;0,00;13,50;Balas e doces
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Leite condensado;4,00;BG    ;58,83;0,00;0,00;235,32;Secos
25/03/2024;13/04/2024;FESTPAN ALIMENTOS IMP E EXP LTDA;Farinha de amendoas;1,00;UN    ;66,89;0,00;0,00;66,89;Secos
25/03/2024;26/03/2024;Hortifruti Genesis Ltda;Salsa lisa;3,00;MC    ;4,50;0,00;0,00;13,50;Hortifruti
25/03/2024;29/03/2024;MRX DISTRIBUIDORA LTDA;Alho descascado;10,00;KG    ;20,00;0,00;0,00;200,00;Hortifruti
25/03/2024;29/03/2024;UMEHARA ALIMENTOS LTDA;Rucula;18,00;MC    ;2,55;0,00;0,00;45,90;Hortifruti
25/03/2024;26/03/2024;Hortifruti Genesis Ltda;Manjericao;3,00;MC    ;2,70;0,00;0,00;8,10;Hortifruti
